data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2026-02-15 19:20:49.840866;1222;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Bruce Lange;masculino;cartão de crédito
2026-02-15 19:36:55.067319;1223;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Scott Baker;masculino;boleto
2026-02-15 20:41:53.662700;1224;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Fritz Doyle;masculino;pix
2026-02-15 23:29:54.511228;1225;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Mary Carr;feminino;dinheiro
2026-02-15 23:47:55.249180;1226;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Wesley Botcher;masculino;dinheiro
2026-02-15 23:57:47.783694;1227;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Duane Compton;masculino;dinheiro
2026-02-16 00:01:54.028029;1228;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;David Kirkland;masculino;dinheiro
2026-02-16 16:46:51.133824;1229;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Kathleen Lane;feminino;boleto
2026-02-16 21:32:50.566799;1230;Florianópolis;Gabriela Santos;Smartwatch Garmin;Robert Bernard;masculino;boleto
2026-02-16 23:58:48.081415;1231;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;David Watson;masculino;dinheiro
2026-02-17 15:18:50.372960;1232;São Paulo;Ana Oliveira;Tablet Apple Ipad;Ervin Partida;masculino;cartão de crédito
2026-02-17 16:25:53.196022;1233;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Susie Mcalexander;feminino;pix
2026-02-18 00:08:54.829260;1234;São Paulo;Ana Oliveira;Smartwatch Garmin;Lisa Sanchez;feminino;boleto
2026-02-18 17:56:48.048895;1235;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Helen Dixon;feminino;pix
2026-02-18 18:21:53.580373;1236;São Paulo;Lucas Pereira;Tablet Apple Ipad;Willie Stanley;masculino;cartão de crédito
2026-02-18 18:44:50.273571;1237;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Kevin Robinette;masculino;boleto
2026-02-18 21:57:49.902694;1238;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Quinton Dixon;masculino;pix
2026-02-18 23:08:48.619623;1239;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;William Leslie;masculino;pix
2026-02-19 14:43:53.128823;1240;São Paulo;Lucas Pereira;Smartwatch Garmin;Frances Grimes;feminino;pix
2026-02-19 16:22:49.639538;1241;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Eric Rafferty;masculino;pix
2026-02-19 16:54:48.936407;1242;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Donald Leavitt;masculino;pix
2026-02-19 19:23:48.163040;1243;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;John Townsend;masculino;dinheiro
2026-02-20 19:25:54.175952;1244;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Carmela Holiday;feminino;dinheiro
2026-02-20 19:26:50.461576;1245;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Mary Rochester;feminino;dinheiro
2026-02-20 19:44:49.957604;1246;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Clara Bevins;feminino;dinheiro
2026-02-20 19:49:50.204795;1247;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Philip Farr;masculino;boleto
2026-02-20 20:53:54.112536;1248;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Augusta Doiron;feminino;pix
2026-02-20 22:03:54.013530;1249;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Patricia Jones;feminino;boleto
2026-02-20 23:30:52.203001;1250;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Tyson Cheney;masculino;cartão de crédito
2026-02-21 00:03:54.537030;1251;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Lisa Magner;feminino;dinheiro
2026-02-21 00:55:51.496018;1252;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Billy Harvard;masculino;dinheiro
2026-02-21 18:34:49.816360;1253;São Paulo;Lucas Pereira;Tablet Apple Ipad;Elvira Boyers;feminino;pix
2026-02-21 19:53:50.926959;1254;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Richard Connors;masculino;cartão de crédito
2026-02-21 20:06:49.463419;1255;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Luz Rodriguez;feminino;cartão de crédito
2026-02-21 21:48:51.710000;1256;São Paulo;Ana Oliveira;Smartwatch Garmin;Mark Hernandez;masculino;cartão de crédito
2026-02-21 22:53:50.929937;1257;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Donna Brissett;feminino;dinheiro
2026-02-22 00:07:48.543363;1258;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Teddy Comley;masculino;cartão de crédito
2026-02-22 15:02:54.640740;1259;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Kay Adams;feminino;dinheiro
2026-02-22 16:36:48.717536;1260;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Jack Gard;masculino;dinheiro
2026-02-22 18:59:50.680025;1261;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Johnetta Hurst;feminino;boleto
2026-02-22 23:16:47.878216;1262;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Richard Farrell;masculino;pix
2026-02-23 15:25:48.131003;1263;São Paulo;Lucas Pereira;Smartwatch Garmin;Dolores Kendall;feminino;boleto
2026-02-23 20:36:49.689734;1264;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Eva Hartford;feminino;boleto
2026-02-23 21:03:49.916335;1265;Florianópolis;Tiago Lima;Tablet Apple Ipad;Mary Ryan;feminino;cartão de crédito
2026-02-23 21:35:55.304566;1266;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Sonja Gross;feminino;cartão de crédito
2026-02-23 23:53:53.586492;1267;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Mary Taylor;feminino;pix
2026-02-24 01:15:53.471948;1268;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Marianna Sanchez;feminino;cartão de crédito
2026-02-24 16:35:49.990789;1269;São Paulo;Ana Oliveira;Tablet Apple Ipad;Kimberly Mcdaniel;feminino;dinheiro
2026-02-24 18:17:50.103209;1270;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Hiram Guzman;masculino;cartão de crédito
2026-02-24 19:01:52.062748;1271;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Rick Gelb;masculino;dinheiro
2026-02-24 21:19:54.220463;1272;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Connie Weyrick;feminino;boleto
2026-02-25 00:07:54.254109;1273;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Robert Reyes;masculino;pix
2026-02-25 15:43:48.703723;1274;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Melissa Pershall;feminino;boleto
2026-02-25 19:27:49.646309;1275;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Jeremy Wahlberg;masculino;dinheiro
2026-02-25 20:13:54.980043;1276;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Aaron Eldridge;masculino;dinheiro
2026-02-25 20:26:48.975436;1277;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Irene Garcia;feminino;boleto
2026-02-25 20:56:53.699222;1278;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Andy Burkhalter;masculino;boleto
2026-02-25 21:11:54.365651;1279;Florianópolis;Tiago Lima;Smartwatch Garmin;David Brown;masculino;boleto
2026-02-25 22:25:52.053028;1280;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Leslie Cook;feminino;dinheiro
2026-02-25 22:49:54.668283;1281;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Jeremy Alexander;masculino;boleto
2026-02-25 23:22:52.812613;1282;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Dale Douglas;masculino;cartão de crédito
2026-02-26 00:32:52.676386;1283;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Preston Messer;masculino;cartão de crédito
2026-02-26 15:17:49.777446;1284;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Michael Morris;masculino;cartão de crédito
2026-02-26 19:25:54.067889;1285;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Patricia Barry;feminino;cartão de crédito
2026-02-26 20:24:51.438682;1286;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Barbara Shaffer;feminino;boleto
2026-02-26 21:59:49.991115;1287;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Jackie Stevenson;feminino;boleto
2026-02-26 23:25:49.645563;1288;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Amy Morse;feminino;cartão de crédito
2026-02-27 17:11:50.293935;1289;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Michelle Balmer;feminino;cartão de crédito
2026-02-27 17:16:54.088913;1290;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Robert Harvey;masculino;dinheiro
2026-02-27 23:39:54.066436;1291;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Melinda Barrett;feminino;cartão de crédito
2026-03-01 00:27:53.999687;1292;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Gerald Garrison;masculino;boleto
2026-03-01 14:37:50.651410;1293;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Reynaldo Daugherty;masculino;cartão de crédito
2026-03-01 16:31:54.015703;1294;Florianópolis;Gabriela Santos;Tablet Apple Ipad;John Dixon;masculino;dinheiro
2026-03-01 18:04:47.674888;1295;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Jeanette Mieszala;feminino;cartão de crédito
2026-03-01 20:30:51.565415;1296;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Elizabeth Switzer;feminino;pix
2026-03-02 00:08:50.395979;1297;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Kevin Goings;masculino;pix
2026-03-02 15:40:47.673710;1298;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Ryan Koch;masculino;cartão de crédito
2026-03-02 18:06:49.910107;1299;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Mark Gayle;masculino;pix
2026-03-02 19:28:47.817934;1300;São Paulo;Ana Oliveira;Smartwatch Garmin;Evelyn Rosamond;feminino;cartão de crédito
2026-03-02 20:17:51.233047;1301;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Amy Jones;feminino;dinheiro
2026-03-02 22:28:53.121316;1302;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Ina Mickle;feminino;cartão de crédito
2026-03-03 14:41:54.399044;1303;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Rogelio Poole;masculino;boleto
2026-03-03 16:15:54.427062;1304;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Steven Gallian;masculino;cartão de crédito
2026-03-04 19:10:52.051822;1305;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Jessica Stevens;feminino;pix
2026-03-04 20:58:51.346855;1306;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Hollis Edwards;masculino;boleto
2026-03-04 21:26:54.089216;1307;Florianópolis;Tiago Lima;Smartwatch Garmin;Betty Blackner;feminino;dinheiro
2026-03-04 22:19:50.917471;1308;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Elenor Woolfolk;feminino;boleto
2026-03-04 22:48:52.497693;1309;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Jerry Hovey;masculino;dinheiro
2026-03-04 22:56:53.247809;1310;Florianópolis;Gabriela Santos;Smartwatch Garmin;Robert Dodson;masculino;dinheiro
2026-03-04 23:44:52.910389;1311;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Robert Patterson;masculino;cartão de crédito
2026-03-05 00:12:49.470081;1312;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Zachary Olm;masculino;dinheiro
2026-03-05 01:08:47.802292;1313;Florianópolis;Tiago Lima;Smartwatch Garmin;Denice Greer;feminino;dinheiro
2026-03-05 01:11:55.157188;1314;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Le Herbert;feminino;cartão de crédito
2026-03-05 15:55:50.983376;1315;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Alexander Rector;masculino;boleto
2026-03-05 17:06:51.320939;1316;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Jane Williamson;feminino;pix
2026-03-05 17:30:54.719664;1317;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Lois Henderson;feminino;pix
2026-03-05 21:24:47.824364;1318;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Alan Warren;masculino;boleto
2026-03-05 22:30:52.262842;1319;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Antionette Chatham;feminino;dinheiro
2026-03-05 23:16:55.142710;1320;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Gail Hatley;feminino;pix
2026-03-06 18:17:49.319142;1321;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Jacob Smith;masculino;cartão de crédito
2026-03-06 21:36:52.051325;1322;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Boyd Fields;masculino;cartão de crédito
2026-03-06 23:00:51.556028;1323;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Phyllis Stewart;feminino;boleto
2026-03-07 15:11:51.493813;1324;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Marlyn Escamilla;feminino;dinheiro
2026-03-07 15:21:50.197591;1325;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Huong Callahan;feminino;dinheiro
2026-03-07 18:05:55.083535;1326;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Judy Jack;feminino;pix
2026-03-07 22:00:55.036354;1327;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Eddie Lloyd;masculino;cartão de crédito
2026-03-07 22:24:53.131132;1328;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Margie Louis;feminino;cartão de crédito
2026-03-07 23:10:55.300171;1329;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Esther Hua;feminino;pix
2026-03-07 23:23:48.541847;1330;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Colleen Banks;feminino;pix
2026-03-08 00:39:49.718303;1331;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Mellisa Warren;feminino;dinheiro
2026-03-08 01:26:49.148486;1332;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Dora Wiggins;feminino;dinheiro
2026-03-08 17:56:51.071726;1333;São Paulo;Ana Oliveira;Tablet Apple Ipad;Sue Freedman;feminino;dinheiro
2026-03-08 23:39:50.404222;1334;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Patricia Fields;feminino;boleto
2026-03-09 00:26:48.478909;1335;São Paulo;Lucas Pereira;Fone de Ouvido Sony;James Norwood;masculino;pix
2026-03-09 15:18:55.356734;1336;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Roland Baumann;masculino;dinheiro
2026-03-09 15:36:54.990901;1337;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Annette Wagner;feminino;pix
2026-03-09 18:08:50.136170;1338;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Manuel Schwab;masculino;boleto
2026-03-09 19:51:50.404463;1339;Florianópolis;Tiago Lima;Smartwatch Garmin;Greg Brigham;masculino;pix
2026-03-10 16:34:49.188486;1340;São Paulo;Ana Oliveira;Smartwatch Garmin;Linda Donnerberg;feminino;dinheiro
2026-03-10 19:36:51.761058;1341;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;John Boynton;masculino;boleto
2026-03-10 20:57:55.323222;1342;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Lorita Johnson;feminino;cartão de crédito
2026-03-10 23:20:53.391426;1343;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Steven Dammen;masculino;pix
2026-03-11 15:10:53.124705;1344;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Edmond Li;masculino;pix
2026-03-11 23:05:48.463319;1345;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Beverly Cyr;feminino;boleto
2026-03-11 23:47:48.616840;1346;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Caroline Moss;feminino;pix
2026-03-12 00:37:51.391345;1347;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Betty Knecht;feminino;boleto
2026-03-12 18:34:50.780790;1348;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Courtney Singleton;feminino;pix
2026-03-12 21:04:52.999122;1349;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Jessica Lipham;feminino;pix
2026-03-12 22:22:48.104254;1350;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Leslie Wells;feminino;pix
2026-03-12 22:27:49.511153;1351;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Annie Lopez;feminino;cartão de crédito
2026-03-13 00:25:50.407811;1352;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Ronnie Bostic;masculino;boleto
2026-03-13 16:26:49.814289;1353;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Michelle Gonzales;feminino;pix
2026-03-13 16:33:54.000184;1354;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Gwenn Holland;feminino;cartão de crédito
2026-03-13 18:07:51.477442;1355;São Paulo;Lucas Pereira;Smartwatch Garmin;Jennifer Hurd;feminino;boleto
2026-03-13 18:42:47.963732;1356;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Robert Beaudry;masculino;boleto
2026-03-13 19:48:54.991200;1357;São Paulo;Lucas Pereira;Smartwatch Garmin;Tina Peak;feminino;pix
2026-03-13 22:02:47.880266;1358;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Tiffany Nolan;feminino;boleto
2026-03-14 16:58:48.049130;1359;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Mary Binger;feminino;pix
2026-03-14 17:12:52.244250;1360;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Miriam Egnew;feminino;pix
2026-03-14 20:05:55.061394;1361;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Ida Lheureux;feminino;cartão de crédito
2026-03-14 22:23:49.916575;1362;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Sean Schwipps;masculino;cartão de crédito
2026-03-14 23:59:47.771084;1363;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Elizabeth Schaal;feminino;cartão de crédito
2026-03-15 14:56:50.681358;1364;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Alvin Bolyard;masculino;pix
2026-03-15 15:49:49.296993;1365;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Gayle Williams;feminino;pix
2026-03-15 20:03:50.290647;1366;Florianópolis;Tiago Lima;Smartwatch Garmin;Harriet Sayre;feminino;boleto
2026-03-16 01:07:49.663771;1367;Florianópolis;Tiago Lima;Tablet Apple Ipad;Celeste Norton;feminino;pix
2026-03-16 14:48:49.511758;1368;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Jason Resch;masculino;boleto
2026-03-16 14:54:49.832459;1369;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Richard Noel;masculino;dinheiro
2026-03-16 18:50:50.350339;1370;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Patricia Wilkerson;feminino;cartão de crédito
2026-03-17 16:19:54.638687;1371;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Tanja Wade;feminino;cartão de crédito
2026-03-17 16:43:51.206195;1372;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Anna Kelley;feminino;pix
2026-03-17 17:30:49.469867;1373;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Tiffany Harris;feminino;pix
2026-03-17 18:26:48.157826;1374;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Margaret Thomas;feminino;dinheiro
2026-03-17 21:39:55.159975;1375;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Emelia Kelash;feminino;boleto
2026-03-17 22:12:51.535809;1376;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Sonia Slaubaugh;feminino;cartão de crédito
2026-03-17 23:23:50.288717;1377;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Juan Stewart;masculino;pix
2026-03-18 00:00:52.359253;1378;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Jeremy Johnson;masculino;boleto
2026-03-18 00:46:48.851422;1379;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Linda Ware;feminino;pix
2026-03-18 00:47:49.986898;1380;Florianópolis;Gabriela Santos;Smartwatch Garmin;Sally Robinson;feminino;cartão de crédito
2026-03-18 20:03:54.838701;1381;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Marian Brown;feminino;pix
2026-03-18 20:21:49.466574;1382;Florianópolis;Gabriela Santos;Smartwatch Garmin;Richard Joiner;masculino;dinheiro
2026-03-19 00:00:52.553738;1383;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;John Mitchell;masculino;boleto
2026-03-19 00:10:55.126889;1384;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Rita Lilly;feminino;dinheiro
2026-03-19 00:56:49.557800;1385;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Maire White;feminino;boleto
2026-03-19 20:45:49.320905;1386;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Sherwood Rivera;masculino;dinheiro
2026-03-19 20:46:53.248293;1387;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Manuel Pautz;masculino;boleto
2026-03-19 21:09:49.952906;1388;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Phillip Matsumoto;masculino;dinheiro
2026-03-19 23:03:54.850628;1389;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Douglas Vanover;masculino;boleto
2026-03-19 23:04:53.629003;1390;São Paulo;Lucas Pereira;Tablet Apple Ipad;Mary Meagher;feminino;pix
2026-03-20 00:38:54.043822;1391;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Dwight Arciniega;masculino;pix
2026-03-20 18:26:48.927488;1392;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Susan Holbrook;feminino;pix
2026-03-20 20:31:48.164101;1393;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Nadine Henley;feminino;boleto
2026-03-20 22:03:55.234535;1394;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Ronald Fleming;masculino;cartão de crédito
2026-03-21 00:31:51.168308;1395;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Adrian Phipps;masculino;cartão de crédito
2026-03-21 00:57:54.759619;1396;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;John Brown;masculino;dinheiro
2026-03-21 14:33:50.486158;1397;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Lottie Broege;feminino;boleto
2026-03-21 16:20:50.288415;1398;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Marie May;feminino;pix
2026-03-21 19:59:54.110357;1399;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Andrew Stack;masculino;boleto
2026-03-21 20:03:51.974440;1400;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Michelle Rempel;feminino;pix
2026-03-21 22:49:48.464865;1401;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Joyce Bunning;feminino;dinheiro
2026-03-22 17:14:55.137068;1402;São Paulo;Ana Oliveira;Smartwatch Garmin;Valerie Bingham;feminino;boleto
2026-03-22 17:58:52.492964;1403;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Christopher Daniel;masculino;cartão de crédito
2026-03-22 21:12:55.305346;1404;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Helen Walsh;feminino;pix
2026-03-22 22:37:54.441802;1405;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Samuel Cuomo;masculino;pix
